"","schoolcode","sssdistrict","ssslong","ssslat","programplaced","cutoff","quality","size"
"1113",21304,"East Akim",NA,NA,"General Arts",210,246.072727272727,110
"1114",21304,"East Akim",NA,NA,"Home Economics",206,241.037037037037,27
"1115",21305,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Business",206,266.455555555556,90
"1116",21305,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"General Arts",265,290.744444444444,90
"1117",21305,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Visual Arts",243,270.733333333333,45
"1118",21305,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Technical",260,284.744444444444,90
"1119",21305,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Home Economics",230,258.022727272727,44
"1120",21305,"East Akim",NA,NA,"Business",206,266.455555555556,90
"1121",21305,"East Akim",NA,NA,"General Arts",265,290.744444444444,90
"1122",21305,"East Akim",NA,NA,"Visual Arts",243,270.733333333333,45
"1123",21305,"East Akim",NA,NA,"Technical",260,284.744444444444,90
"1124",21305,"East Akim",NA,NA,"Home Economics",230,258.022727272727,44
"1125",21306,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"General Arts",208,251.333333333333,57
"1126",21306,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Visual Arts",208,246.333333333333,24
"1127",21306,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Business",226,261.708333333333,24
"1128",21306,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Home Economics",313,313,1
"1129",21306,"East Akim",NA,NA,"General Arts",208,251.333333333333,57
"1130",21306,"East Akim",NA,NA,"Visual Arts",208,246.333333333333,24
"1131",21306,"East Akim",NA,NA,"Business",226,261.708333333333,24
"1132",21306,"East Akim",NA,NA,"Home Economics",313,313,1
"1133",21307,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Agriculture",216,258.444444444444,9
"1134",21307,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Technical",220,250.416666666667,12
"1135",21307,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Visual Arts",211,249,11
"1136",21307,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"Home Economics",201,237.904761904762,21
"1137",21307,"East Akim (Kibi)",-0.454344213008881,6.17855787277222,"General Arts",206,251.25,68
"1138",21307,"Atiwa",NA,NA,"Agriculture",216,258.444444444444,9
"1139",21307,"Atiwa",NA,NA,"Technical",220,250.416666666667,12
"1140",21307,"Atiwa",NA,NA,"Visual Arts",211,249,11
"1141",21307,"Atiwa",NA,NA,"Home Economics",201,237.904761904762,21
"1142",21307,"Atiwa",NA,NA,"General Arts",206,251.25,68
"1149",21401,"Yilo Krobo",NA,NA,"General Arts",259,280.68,100
"1150",21401,"Yilo Krobo",NA,NA,"Visual Arts",231,259.54,50
"1151",21401,"Yilo Krobo",NA,NA,"Business",255,281.184615384615,130
"1152",21401,"Yilo Krobo",NA,NA,"Home Economics",229,250.142857142857,49
"1153",21401,"Yilo Krobo",NA,NA,"General Science",242,281.066666666667,45
"1154",21401,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"General Arts",259,280.68,100
"1155",21401,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"Visual Arts",231,259.54,50
"1156",21401,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"Business",255,281.184615384615,130
"1157",21401,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"Home Economics",229,250.142857142857,49
"1158",21401,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"General Science",242,281.066666666667,45
"1159",21402,"Yilo Krobo",NA,NA,"Business",207,232.066666666667,15
"1160",21402,"Yilo Krobo",NA,NA,"Agriculture",205,230.333333333333,24
"1161",21402,"Yilo Krobo",NA,NA,"Visual Arts",207,229.583333333333,12
"1162",21402,"Yilo Krobo",NA,NA,"Home Economics",207,233.636363636364,11
"1163",21402,"Yilo Krobo",NA,NA,"General Arts",203,237.7,40
"1164",21402,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"Business",207,232.066666666667,15
"1165",21402,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"Agriculture",205,230.333333333333,24
"1166",21402,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"Visual Arts",207,229.583333333333,12
"1167",21402,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"Home Economics",207,233.636363636364,11
"1168",21402,"Yilo Krobo (Somanya)",-0.181593209505081,6.18635511398315,"General Arts",203,237.7,40
"1176",21501,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"General Arts",335,359.849162011173,179
"1177",21501,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Home Economics",345,362.475,40
"1178",21501,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Business",350,368.333333333333,45
"1179",21501,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"General Science",337,366.4,45
"1180",21501,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Visual Arts",310,340.461538461538,39
"1181",21501,"Manya Krobo",NA,NA,"General Arts",335,359.849162011173,179
"1182",21501,"Manya Krobo",NA,NA,"Home Economics",345,362.475,40
"1183",21501,"Manya Krobo",NA,NA,"Business",350,368.333333333333,45
"1184",21501,"Manya Krobo",NA,NA,"General Science",337,366.4,45
"1185",21501,"Manya Krobo",NA,NA,"Visual Arts",310,340.461538461538,39
"1186",21502,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Visual Arts",238,268.7,50
"1187",21502,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"General Science",281,305.76,50
"1188",21502,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Business",271,292.22,50
"1189",21502,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Agriculture",240,270.18,50
"1190",21502,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Home Economics",243,267.08,50
"1191",21502,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"General Arts",279,301.22,100
"1192",21502,"Manya Krobo",NA,NA,"Visual Arts",238,268.7,50
"1193",21502,"Manya Krobo",NA,NA,"General Science",281,305.76,50
"1194",21502,"Manya Krobo",NA,NA,"Business",271,292.22,50
"1195",21502,"Manya Krobo",NA,NA,"Agriculture",240,270.18,50
"1196",21502,"Manya Krobo",NA,NA,"Home Economics",243,267.08,50
"1197",21502,"Manya Krobo",NA,NA,"General Arts",279,301.22,100
"1198",21503,"Manya Krobo",NA,NA,"General Arts",195,249.45,100
"1199",21503,"Manya Krobo",NA,NA,"General Science",210,262.117647058824,34
"1200",21503,"Manya Krobo",NA,NA,"Home Economics",190,236.82,50
"1201",21503,"Manya Krobo",NA,NA,"Agriculture",212,242.521739130435,23
"1202",21503,"Manya Krobo",NA,NA,"Business",199,244.707692307692,65
"1203",21503,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"General Arts",195,249.45,100
"1204",21503,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"General Science",210,262.117647058824,34
"1205",21503,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Home Economics",190,236.82,50
"1206",21503,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Agriculture",212,242.521739130435,23
"1207",21503,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Business",199,244.707692307692,65
"1208",21504,"Manya Krobo",NA,NA,"Business",207,249.98,100
"1209",21504,"Manya Krobo",NA,NA,"Agriculture",210,246.3,50
"1210",21504,"Manya Krobo",NA,NA,"Technical",249,268.5,4
"1211",21504,"Manya Krobo",NA,NA,"Home Economics",199,231.12,50
"1212",21504,"Manya Krobo",NA,NA,"General Arts",203,244.778523489933,149
"1213",21504,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Business",207,249.98,100
"1214",21504,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Agriculture",210,246.3,50
"1215",21504,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Technical",249,268.5,4
"1216",21504,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Home Economics",199,231.12,50
"1217",21504,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"General Arts",203,244.778523489933,149
"1218",21505,"Manya Krobo",NA,NA,"Agriculture",199,239.673684210526,95
"1219",21505,"Manya Krobo",NA,NA,"Home Economics",206,235.47619047619,42
"1220",21505,"Manya Krobo",NA,NA,"Visual Arts",204,240.216216216216,74
"1221",21505,"Manya Krobo",NA,NA,"Technical",207,239.877777777778,90
"1222",21505,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Agriculture",199,239.673684210526,95
"1223",21505,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Home Economics",206,235.47619047619,42
"1224",21505,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Visual Arts",204,240.216216216216,74
"1225",21505,"Manya Krobo (Odumase-Krobo)",-0.127511590719223,6.41491651535034,"Technical",207,239.877777777778,90
"1229",21601,"Atiwa (Kwabeng)",-0.675171911716461,6.32678174972534,"Agriculture",216,257.233333333333,30
"1230",21601,"Atiwa (Kwabeng)",-0.675171911716461,6.32678174972534,"General Arts",210,261.848739495798,119
"1231",21601,"Atiwa (Kwabeng)",-0.675171911716461,6.32678174972534,"Business",213,263.684210526316,57
"1232",21601,"Atiwa",NA,NA,"Agriculture",216,257.233333333333,30
"1233",21601,"Atiwa",NA,NA,"General Arts",210,261.848739495798,119
"1234",21601,"Atiwa",NA,NA,"Business",213,263.684210526316,57
"1235",30101,"Cape Coast",NA,NA,"General Arts",376,392.375,80
"1236",30101,"Cape Coast",NA,NA,"Business",378,400.441666666667,120
"1237",30101,"Cape Coast",NA,NA,"Agriculture",356,375.925,40
"1238",30101,"Cape Coast",NA,NA,"General Science",374,400.11875,160
"1239",30101,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",376,392.375,80
"1240",30101,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",378,400.441666666667,120
"1241",30101,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Agriculture",356,375.925,40
"1242",30101,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Science",374,400.11875,160
"1243",30102,"Cape Coast",NA,NA,"Business",369,392.075,120
"1244",30102,"Cape Coast",NA,NA,"General Arts",361,386.316666666667,120
"1245",30102,"Cape Coast",NA,NA,"Visual Arts",362,380.625,40
"1246",30102,"Cape Coast",NA,NA,"General Science",376,400.158333333333,120
"1247",30102,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",369,392.075,120
"1248",30102,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",361,386.316666666667,120
"1249",30102,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",362,380.625,40
"1250",30102,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Science",376,400.158333333333,120
"1251",30103,"Cape Coast",NA,NA,"Home Economics",400,409.45,20
"1252",30103,"Cape Coast",NA,NA,"General Science",417,429.628571428571,70
"1253",30103,"Cape Coast",NA,NA,"Business",412,428,40
"1254",30103,"Cape Coast",NA,NA,"Visual Arts",393,405.2,20
"1255",30103,"Cape Coast",NA,NA,"General Arts",411,424.042857142857,70
"1256",30103,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Home Economics",400,409.45,20
"1257",30103,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Science",417,429.628571428571,70
"1258",30103,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",412,428,40
"1259",30103,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",393,405.2,20
"1260",30103,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",411,424.042857142857,70
"1261",30104,"Cape Coast",NA,NA,"General Arts",373,399.321428571429,140
"1262",30104,"Cape Coast",NA,NA,"Visual Arts",392,410.033333333333,30
"1263",30104,"Cape Coast",NA,NA,"General Science",406,424.243243243243,185
"1264",30104,"Cape Coast",NA,NA,"Technical",376,396.933333333333,45
"1265",30104,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",373,399.321428571429,140
"1266",30104,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",392,410.033333333333,30
"1267",30104,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Science",406,424.243243243243,185
"1268",30104,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Technical",376,396.933333333333,45
"1269",30105,"Cape Coast",NA,NA,"General Science",321,343.673469387755,49
"1270",30105,"Cape Coast",NA,NA,"Agriculture",290,315,29
"1271",30105,"Cape Coast",NA,NA,"Home Economics",292,313.708333333333,48
"1272",30105,"Cape Coast",NA,NA,"General Arts",334,351.118644067797,59
"1273",30105,"Cape Coast",NA,NA,"Visual Arts",300,320.22,50
"1274",30105,"Cape Coast",NA,NA,"Business",317,340.389830508475,59
"1275",30105,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Science",321,343.673469387755,49
"1276",30105,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Agriculture",290,315,29
"1277",30105,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Home Economics",292,313.708333333333,48
"1278",30105,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",334,351.118644067797,59
"1279",30105,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",300,320.22,50
"1280",30105,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",317,340.389830508475,59
"1281",30106,"Cape Coast",NA,NA,"Business",368,384.731092436975,119
"1282",30106,"Cape Coast",NA,NA,"Home Economics",350,367.820512820513,39
"1283",30106,"Cape Coast",NA,NA,"General Arts",374,387.296610169492,118
"1284",30106,"Cape Coast",NA,NA,"Visual Arts",359,372.538461538462,39
"1285",30106,"Cape Coast",NA,NA,"General Science",373,387.20253164557,79
"1286",30106,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",368,384.731092436975,119
"1287",30106,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Home Economics",350,367.820512820513,39
"1288",30106,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",374,387.296610169492,118
"1289",30106,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",359,372.538461538462,39
"1290",30106,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Science",373,387.20253164557,79
"1291",30107,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Home Economics",403,416.8,40
"1292",30107,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",417,429.04,125
"1293",30107,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Science",433,444.976923076923,130
"1294",30107,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",394,411.725,40
"1295",30107,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",424,434.533333333333,45
"1296",30107,"Cape Coast",NA,NA,"Home Economics",403,416.8,40
"1297",30107,"Cape Coast",NA,NA,"General Arts",417,429.04,125
"1298",30107,"Cape Coast",NA,NA,"General Science",433,444.976923076923,130
"1299",30107,"Cape Coast",NA,NA,"Visual Arts",394,411.725,40
"1300",30107,"Cape Coast",NA,NA,"Business",424,434.533333333333,45
"1301",30108,"Cape Coast",NA,NA,"Home Economics",214,240.74358974359,39
"1302",30108,"Cape Coast",NA,NA,"Business",210,261.4,80
"1303",30108,"Cape Coast",NA,NA,"General Arts",234,270.670886075949,79
"1304",30108,"Cape Coast",NA,NA,"Agriculture",202,248.725,40
"1305",30108,"Cape Coast",NA,NA,"Technical",261,285.55,40
"1306",30108,"Cape Coast",NA,NA,"Visual Arts",325,325,1
"1307",30108,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Home Economics",214,240.74358974359,39
"1308",30108,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",210,261.4,80
"1309",30108,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",234,270.670886075949,79
"1310",30108,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Agriculture",202,248.725,40
"1311",30108,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Technical",261,285.55,40
"1312",30108,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",325,325,1
"1313",30109,"Cape Coast",NA,NA,"Home Economics",283,299.518518518519,27
"1314",30109,"Cape Coast",NA,NA,"Business",262,293.628571428571,70
"1315",30109,"Cape Coast",NA,NA,"General Arts",280,305.277777777778,108
"1316",30109,"Cape Coast",NA,NA,"Visual Arts",261,285.72972972973,37
"1317",30109,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Home Economics",283,299.518518518519,27
"1318",30109,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",262,293.628571428571,70
"1319",30109,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",280,305.277777777778,108
"1320",30109,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",261,285.72972972973,37
"1321",30110,"Cape Coast",NA,NA,"Home Economics",244,260.44,25
"1322",30110,"Cape Coast",NA,NA,"Business",202,258.375,80
"1323",30110,"Cape Coast",NA,NA,"General Arts",240,263.744444444444,90
"1324",30110,"Cape Coast",NA,NA,"Technical",218,255.375,40
"1325",30110,"Cape Coast",NA,NA,"Visual Arts",224,245.825,40
"1326",30110,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Home Economics",244,260.44,25
"1327",30110,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Business",202,258.375,80
"1328",30110,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"General Arts",240,263.744444444444,90
"1329",30110,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Technical",218,255.375,40
"1330",30110,"Cape Coast Municipal",-1.3065938949585,5.15365600585938,"Visual Arts",224,245.825,40
"1334",30201,"Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,"General Arts",266,293.85,100
"1335",30201,"Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,"Business",269,294.98,50
"1336",30201,"Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,"Visual Arts",230,257,50
"1337",30201,"Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,"General Science",271,302.74,50
"1338",30201,"Edina/Komenda/Eguafo",-1.43741977214813,5.14079332351685,"Home Economics",247,271.34,50
"1339",30201,"Edina/Komm/ Eguafo",NA,NA,"General Arts",266,293.85,100
